X Accel,Y Accel,Z Accel,X Rotation,Y Rotation,Z Rotation,time,V,Prev V
0.208937284,0.115537163,9.808459089,-0.05,-0.01,-0.01,4.661968231,0,0
0.173877967,0.146097828,9.840247808,-0.05,-0.01,-0.02,4.717372894,0,0
0.154177833,0.17153951,9.871527018,-0.05,-0.02,-0.02,4.773468256,0,0
0.17531793,0.155381371,9.877819052,-0.05,-0.01,-0.02,4.827354431,0,0
0.186055437,0.137698233,9.847266008,-0.06,-0.01,-0.01,4.884241819,0,0
0.164060194,0.14150663,9.814166201,-0.06,-0.01,-0.01,4.939234734,0,0
0.171696684,0.140784489,9.832908723,-0.06,-0.01,0,4.992707729,0,0
0.218806813,0.136331964,9.878856041,-0.05,-0.02,-0.01,5.048461676,0,0
0.232285817,0.146615309,9.881866561,-0.05,-0.02,-0.03,5.105205536,0,0
0.196418342,0.154335291,9.844872427,-0.05,-0.01,-0.04,5.159599304,0,0
0.166837798,0.149767176,9.824884641,-0.05,-0.01,-0.03,5.21619916,0,0
0.168801674,0.157388159,9.840596606,-0.04,0,-0.02,5.272732258,0,0
0.19154675,0.173483193,9.860391917,-0.05,-0.02,-0.02,5.32668376,0,0
0.219665097,0.16740005,9.853675413,-0.05,-0.01,-0.02,5.378726244,0,0
0.224252169,0.149724103,9.833806669,-0.05,-0.01,-0.03,5.433653355,0,0
0.195731018,0.151838253,9.830560459,-0.04,0,-0.03,5.489999056,0,0
0.170291828,0.162821208,9.837226739,-0.05,-0.01,-0.03,5.545659065,0,0
0.172548746,0.160237673,9.844502087,-0.05,-0.01,-0.02,5.603452921,0,0
0.185576512,0.162423239,9.86753297,-0.06,-0.02,-0.02,5.654206753,0,0
0.193579941,0.181661726,9.888551802,-0.06,-0.01,-0.02,5.710417986,0,0
0.194831067,0.172866482,9.879358528,-0.07,-0.01,-0.02,5.766638994,0,0
0.187368313,0.115738264,9.859062565,-0.06,-0.01,-0.03,5.822600365,0,0
0.181966336,0.097758855,9.836261319,-0.04,0,-0.03,5.875942945,0,0
0.187139304,0.175692592,9.822912387,-0.04,0,-0.03,5.932352781,0,0
0.172326921,0.214366883,9.882526617,-0.06,-0.01,-0.02,5.988463163,0,0
0.129504706,0.095802846,9.958700009,-0.06,-0.01,-0.01,6.041185617,0,0
0.138197291,-0.005126242,9.881722949,-0.09,-0.05,-0.04,6.096974611,0,0
0.229727168,0.103621698,9.726696452,-0.17,-0.09,-0.07,6.154153585,0,0
0.282263788,0.246239644,9.739156049,-0.04,0.04,-0.01,6.208012819,0,0
0.223897359,0.177975828,9.872956312,-0.04,0,-0.02,6.264589787,0,0
0.169475562,0.015224831,9.905339273,-0.06,0.01,-0.01,6.323087692,0,0
0.202894645,-0.007471987,9.848778016,-0.05,-0.01,-0.01,6.375156879,0,0
0.243533846,0.083297251,9.832678826,-0.04,-0.01,-0.01,6.429454088,0,0
0.226136263,0.123696179,9.843497231,-0.05,0,-0.02,6.485768795,0,0
0.200364059,0.080708649,9.826390043,-0.05,-0.01,-0.02,6.539565802,0,0
0.203282943,0.04796524,9.810939746,-0.05,-0.01,-0.02,6.596115828,0,0
0.200892289,0.078975548,9.831712529,-0.05,0,-0.02,6.651930571,0,0
0.179535758,0.11722333,9.861090328,-0.04,-0.01,-0.02,6.709793329,0,0
0.173138316,0.101268911,9.86390297,-0.04,-0.01,-0.01,6.762936831,0,0
0.192201595,0.063429935,9.845380064,-0.05,-0.01,-0.02,6.820128679,0,0
0.211529108,0.069788106,9.820328923,-0.05,-0.01,-0.02,6.876766682,0,0
0.21458771,0.116288535,9.801562725,-0.05,-0.01,-0.02,6.934081793,0,0
0.199822735,0.137416073,9.814046517,-0.04,-0.01,-0.02,6.987216949,0,0
0.176132617,0.105207121,9.847405392,-0.04,-0.01,-0.02,7.042820692,0,0
0.165144515,0.070282906,9.852474619,-0.05,-0.01,-0.02,7.098965645,0,0
0.174849424,0.0814401,9.833076117,-0.05,-0.01,-0.02,7.155469894,0,0
0.19059829,0.117575347,9.837524848,-0.05,-0.02,-0.02,7.209503651,0,0
0.204249642,0.12952392,9.862497628,-0.05,-0.01,-0.02,7.266005516,0,0
0.213763007,0.106976397,9.873424736,-0.05,-0.01,-0.02,7.321428061,0,0
0.207814358,0.088943843,9.87082084,-0.05,-0.01,-0.03,7.377584457,0,0
0.185742941,0.111389873,9.865947416,-0.05,-0.01,-0.03,7.434252739,0,0
0.163427161,0.143801787,9.858580857,-0.05,-0.01,-0.03,7.490153313,0,0
0.152308846,0.128155275,9.855217135,-0.06,-0.01,-0.02,7.544965744,0,0
0.164578661,0.086047435,9.856609046,-0.05,-0.01,-0.01,7.601038694,0,0
0.206866016,0.09021948,9.854351627,-0.05,-0.01,-0.01,7.656366348,0,0
0.244728369,0.130092128,9.853925072,-0.05,-0.01,-0.01,7.712422848,0,0
0.234748088,0.130848602,9.858353103,-0.05,-0.01,-0.02,7.767552376,0,0
0.194702524,0.09476039,9.851923655,-0.05,0,-0.03,7.824170828,0,0
0.173187745,0.090707697,9.831313283,-0.05,-0.01,-0.03,7.880785704,0,0
0.17710378,0.125596782,9.817368811,-0.05,-0.01,-0.02,7.936824799,0,0
0.186604171,0.142641793,9.82656076,-0.05,-0.01,-0.02,7.992741108,0,0
0.194194595,0.120190554,9.85133791,-0.05,-0.01,-0.02,8.049963236,0,0
0.197240646,0.092594655,9.865052464,-0.05,-0.01,-0.02,8.104005814,0,0
0.196267001,0.093804383,9.851843427,-0.05,-0.01,-0.02,8.159247637,0,0
0.200224504,0.118447361,9.830412664,-0.05,-0.01,-0.02,8.21673727,0,0
0.207302161,0.135029375,9.825671814,-0.05,-0.01,-0.02,8.271596909,0,0
0.203699958,0.128949341,9.836530663,-0.05,-0.01,-0.02,8.326950073,0,0
0.189907323,0.116611743,9.849616814,-0.05,-0.01,-0.02,8.383950949,0,0
0.181915252,0.11353542,9.850597935,-0.05,-0.01,-0.02,8.438459635,0,0
0.186249453,0.116424462,9.830348372,-0.05,-0.01,-0.02,8.495367289,0,0
0.191101133,0.12147565,9.810384083,-0.05,-0.01,-0.02,8.552444458,0,0
0.186379226,0.130668346,9.82321086,-0.05,-0.01,-0.02,8.606093407,0,0
0.183236234,0.137743926,9.857350986,-0.05,-0.01,-0.02,8.661201715,0,0
0.194596672,0.136279777,9.870913382,-0.05,-0.01,-0.02,8.717603922,0,0
0.204574445,0.135761805,9.850082806,-0.05,-0.01,-0.02,8.772329807,0,0
0.19356274,0.140131321,9.820953447,-0.05,-0.01,-0.02,8.826717138,0,0
0.179451211,0.133891987,9.811964341,-0.06,-0.01,-0.02,8.884673119,0,0
0.186995446,0.117718765,9.818817211,-0.06,-0.01,-0.02,8.938647032,0,0
0.200804784,0.11507444,9.822051488,-0.06,-0.01,-0.02,8.995286942,0,0
0.197467923,0.126814545,9.825060169,-0.05,-0.01,-0.02,9.053626776,0,0
0.189288754,0.128678533,9.835682434,-0.05,-0.01,-0.02,9.106523037,0,0
0.191660636,0.113922706,9.840387839,-0.05,-0.01,-0.02,9.161823273,0,0
0.189870586,0.100514091,9.836531332,-0.06,-0.01,-0.02,9.218561649,0,0
0.176194014,0.104053666,9.84406158,-0.06,-0.01,-0.02,9.273383379,0,0
0.173929978,0.11793033,9.861441637,-0.06,-0.01,-0.02,9.329278231,0,0
0.193432671,0.118874147,9.864142532,-0.05,-0.01,-0.02,9.386983156,0,0
0.207666801,0.102696348,9.854482912,-0.06,-0.01,-0.02,9.440998554,0,0
0.196541639,0.097819952,9.855516721,-0.05,-0.01,-0.02,9.49296546,0,0
0.178330601,0.114191858,9.861490971,-0.05,-0.01,-0.02,9.553621769,0,0
0.175796175,0.117846325,9.853539576,-0.06,-0.01,-0.02,9.609713078,0,0
0.183025348,0.0946721,9.844038934,-0.06,-0.01,-0.02,9.667421103,0,0
0.184526466,0.082361505,9.852010548,-0.05,-0.01,-0.02,9.721022129,0,0
0.17967829,0.100686168,9.867994651,-0.05,-0.01,-0.02,9.776902676,0,0
0.175124489,0.114064601,9.876140551,-0.05,-0.01,-0.02,9.836210489,0,0
0.172212416,0.096563951,9.873017334,-0.05,-0.01,-0.02,9.889739037,0,0
0.168981473,0.075375339,9.861066827,-0.05,-0.01,-0.02,9.944423199,0,0
0.168458223,0.080566921,9.849809996,-0.05,-0.01,-0.02,10.0021596,0,0
0.176651276,0.09939794,9.844960157,-0.05,-0.01,-0.02,10.05805969,0,0
0.1885818,0.107450419,9.838895368,-0.05,-0.01,-0.02,10.11523485,0,0
0.193654595,0.104754423,9.835551384,-0.05,-0.01,-0.02,10.16989326,0,0
0.195003618,0.098794541,9.850329909,-0.05,-0.01,-0.02,10.22645831,0,0
0.196046772,0.090699837,9.871128426,-0.05,-0.01,-0.02,10.2826519,0,0
0.184615198,0.090494918,9.869935594,-0.05,-0.01,-0.02,10.33756661,0,0
0.165673895,0.104689601,9.849549244,-0.06,-0.01,-0.01,10.39476347,0,0
0.172315242,0.11173497,9.83239059,-0.05,-0.01,-0.01,10.45160246,0,0
0.205274156,0.095485377,9.825737258,-0.05,-0.01,-0.02,10.50635862,0,0
0.218105852,0.081851855,9.828614437,-0.05,-0.01,-0.02,10.56146145,0,0
0.19618467,0.095203142,9.838348771,-0.05,-0.01,-0.02,10.6203258,0,0
0.179129449,0.115267055,9.840715055,-0.05,-0.01,-0.02,10.67293644,0,0
0.187544536,0.115740753,9.829864619,-0.05,-0.01,-0.02,10.72856808,0,0
0.199119374,0.102641998,9.824569181,-0.05,-0.01,-0.02,10.78446388,0,0
0.195435563,0.093062357,9.833949499,-0.05,-0.01,-0.02,10.84073925,0,0
0.182795276,0.09248196,9.842058049,-0.05,-0.01,-0.02,10.89850616,0,0
0.177847715,0.097452496,9.845102805,-0.05,-0.01,-0.02,10.95427275,0,0
0.187172755,0.099447337,9.851778948,-0.05,-0.01,-0.02,11.01138806,0,0
0.194308266,0.094688626,9.850167607,-0.05,-0.01,-0.02,11.06602716,0,0
0.184401017,0.096307145,9.834553333,-0.05,-0.01,-0.02,11.12085128,0,0
0.176389626,0.116496754,9.832750329,-0.05,-0.01,-0.02,11.17532587,0,0
0.190214354,0.136692326,9.854599875,-0.04,-0.01,-0.02,11.23246884,0,0
0.202226425,0.127802137,9.86750268,-0.05,-0.01,-0.01,11.28858685,0,0
0.190293215,0.100804786,9.854697492,-0.05,-0.01,-0.02,11.34384799,0,0
0.183810737,0.093657992,9.842483652,-0.05,-0.01,-0.02,11.40067816,0,0
0.202552354,0.110908344,9.851557124,-0.05,-0.01,-0.02,11.45725012,0,0
0.210588318,0.126006517,9.859646903,-0.05,-0.01,-0.02,11.51313353,0,0
0.192126257,0.129443456,9.841617584,-0.04,0,-0.02,11.56855369,0,0
0.184160768,0.130265985,9.821183232,-0.05,-0.01,-0.02,11.62326694,0,0
0.195915383,0.130431717,9.82533333,-0.05,-0.01,-0.02,11.6802609,0,0
0.196110903,0.125141136,9.82738146,-0.05,-0.01,-0.02,11.73264718,0,0
0.187141507,0.115858431,9.808901707,-0.05,-0.01,-0.02,11.79275393,0,0
0.195918403,0.11317894,9.803227167,-0.04,0,-0.01,11.850734,0,0
0.206886083,0.122820426,9.824322716,-0.04,-0.01,-0.02,11.9022305,0,0
0.191245228,0.133123227,9.847125874,-0.05,-0.01,-0.02,11.95898104,0,0
0.173824848,0.134386865,9.85836335,-0.05,-0.01,-0.03,12.01649594,0,0
0.185782252,0.136302226,9.851316684,-0.05,-0.01,-0.02,12.07014799,0,0
0.196699986,0.143732605,9.821680669,-0.05,-0.02,-0.02,12.12619281,0,0
0.180388755,0.142783688,9.799246247,-0.06,-0.01,-0.02,12.18481803,0,0
0.174696743,0.127160042,9.816491909,-0.05,-0.01,-0.02,12.23534966,0,0
0.199340471,0.109842429,9.855930032,-0.05,-0.01,-0.02,12.28852773,0,0
0.21262891,0.106034501,9.877312417,-0.05,-0.01,-0.02,12.34458399,0,0
0.19715662,0.120250576,9.868949626,-0.05,-0.01,-0.02,12.40095043,0,0
0.187029332,0.140399353,9.847939549,-0.05,-0.01,-0.02,12.45629787,0,0
0.198753206,0.147057876,9.833770125,-0.06,-0.01,-0.02,12.5114243,0,0
0.213129855,0.139821437,9.835761992,-0.06,-0.01,-0.02,12.56608987,0,0
0.211439534,0.133080465,9.854227687,-0.06,-0.01,-0.02,12.62125516,0,0
0.19249604,0.129512316,9.872798646,-0.07,0.01,-0.02,12.67778039,0,0
0.178118787,0.129975653,9.862383569,-0.04,-0.02,-0.03,12.73224354,0,0
0.19142409,0.137342661,9.83099504,-0.04,-0.01,-0.02,12.78771329,0,0
0.211397299,0.132494541,9.828674676,-0.06,-0.01,-0.02,12.84398174,0,0
0.204227109,0.105937157,9.857309661,-0.07,0.01,-0.03,12.89932227,0,0
0.190656228,0.09267068,9.863959259,-0.06,-0.01,-0.03,12.95428061,0,0
0.197068064,0.112340436,9.846716643,-0.05,-0.02,-0.01,13.0102818,0,0
0.19475431,0.132435661,9.847753359,-0.05,-0.01,-0.01,13.06624103,0,0
0.175824308,0.13309931,9.861495055,-0.05,-0.01,-0.02,13.12234354,0,0
0.187944203,0.134912766,9.853687987,-0.07,0,-0.03,13.17758799,0,0
0.221964975,0.139936617,9.826294844,-0.05,-0.02,-0.01,13.2328527,0,0
0.19929682,0.122659791,9.811617968,-0.06,0.01,0,13.28917456,0,0
0.129435513,0.097134395,9.830855841,-0.07,-0.02,-0.04,13.34524703,0,0
0.122514276,0.10038919,9.861625851,-0.04,-0.01,-0.01,13.40233874,0,0
0.193615305,0.111320672,9.860098474,-0.04,-0.02,0,13.45610309,0,0
0.232752777,0.110266436,9.83170066,-0.06,-0.01,-0.01,13.51163077,0,0
0.202493183,0.144606316,9.824851177,-0.05,0,-0.02,13.56710911,0,0
0.175146229,0.190437219,9.842607307,-0.05,0.01,-0.02,13.62143445,0,0
0.17358682,0.136025082,9.845924912,-0.08,0,-0.01,13.67709827,0,0
0.156108746,0.022986549,9.836169146,-0.05,0,-0.02,13.73223877,0,0
0.126946737,0.021349439,9.838626127,-0.02,0.01,-0.02,13.78650546,0,0
0.117588733,0.113291808,9.848424439,-0.04,0,-0.01,13.84183192,0,0
0.122142782,0.12796113,9.858954634,-0.06,0,-0.02,13.89723015,0,0
0.140949295,0.070313569,9.867261353,-0.05,-0.01,-0.01,13.95157576,0,0
0.183141421,0.084860896,9.851490136,-0.05,0,-0.02,14.00750971,0,0
0.191858707,0.157530467,9.81669239,-0.05,0,-0.03,14.06360769,0,0
0.11510133,0.166310889,9.805985855,-0.03,0.02,-0.02,14.11919022,0,0
0.03442407,0.129339432,9.830500855,-0.04,-0.02,-0.02,14.17438793,0,0
0.0536386,0.129997345,9.856241982,-0.05,-0.01,-0.01,14.23009038,0,0
0.123779998,0.137152255,9.861897157,-0.05,-0.01,-0.01,14.28590202,0,0
0.139713273,0.10753682,9.858121864,-0.05,-0.01,-0.02,14.34091449,0,0
0.109637276,0.096285588,9.856947073,-0.06,0,-0.03,14.39720011,0,0
0.100904259,0.139011764,9.861056115,-0.05,-0.01,-0.02,14.45317483,0,0
0.125446939,0.177500556,9.868353842,-0.04,-0.02,-0.02,14.50773621,0,0
0.149503767,0.159159029,9.863290639,-0.06,0,-0.02,14.56297898,0,0
0.138396609,0.115137607,9.844135162,-0.06,0.01,-0.02,14.61977935,0,0
0.094379087,0.107029904,9.842545671,-0.05,-0.01,-0.03,14.67566204,0,0
0.076422196,0.127171706,9.861625336,-0.05,-0.02,-0.02,14.73084354,0,0
0.117288547,0.115703763,9.863620321,-0.05,-0.02,-0.02,14.78629088,0,0
0.153289007,0.081978427,9.843650984,-0.06,0,-0.02,14.84220386,0,0
0.129295049,0.097821757,9.827447677,-0.05,0,-0.02,14.89820266,0,0
0.09195594,0.159769238,9.823316197,-0.04,-0.01,-0.02,14.95360041,0,0
0.093703637,0.182350587,9.831483119,-0.05,-0.01,-0.02,15.00818491,0,0
0.109145136,0.133765318,9.84869116,-0.05,-0.02,-0.01,15.06348181,0,0
0.105168275,0.080318844,9.855874278,-0.05,-0.01,-0.02,15.11815286,0,0
0.098372998,0.084844668,9.842147149,-0.04,-0.01,-0.02,15.17421961,0,0
0.108800097,0.125457288,9.827683717,-0.05,-0.01,-0.01,15.23033977,0,0
0.122921481,0.144927849,9.835101017,-0.05,0,-0.01,15.28607392,0,0
0.123497659,0.136284526,9.850219023,-0.05,-0.01,-0.02,15.34116888,0,0
0.113983682,0.131579767,9.847774785,-0.05,0,-0.02,15.39633441,0,0
0.100011569,0.140334443,9.840056427,-0.04,-0.01,-0.01,15.45225596,0,0
0.084295918,0.147259313,9.846394382,-0.05,0,-0.01,15.50778127,0,0
0.0815706,0.141626527,9.846982782,-0.05,-0.01,-0.02,15.56317925,0,0
0.094651394,0.126610107,9.825391477,-0.05,-0.01,-0.02,15.61822534,0,0
0.095472056,0.12311861,9.810978947,-0.06,-0.01,-0.02,15.67318201,0,0
0.078265523,0.146397054,9.824525326,-0.05,-0.02,-0.01,15.72924542,0,0
0.08355372,0.169720333,9.831034299,-0.05,-0.01,-0.01,15.78435206,0,0
0.121157505,0.156722189,9.809007339,-0.06,-0.01,-0.02,15.83913803,0,0
0.139078772,0.117142928,9.808127564,-0.05,-0.01,-0.02,15.89486003,0,0
0.110776018,0.090694815,9.851619846,-0.05,-0.01,-0.02,15.94979668,0,0
0.079257747,0.103753985,9.871331877,-0.05,-0.02,-0.01,16.00615621,0,0
0.085120878,0.149408392,9.840094857,-0.04,-0.03,-0.01,16.06237912,0,0
0.114569368,0.18311179,9.828011268,-0.06,-0.01,-0.01,16.1185503,0,0
0.135058321,0.162465436,9.854705687,-0.06,-0.01,-0.02,16.17354536,0,0
0.134576136,0.105100743,9.864320332,-0.05,-0.01,-0.02,16.23035836,0,0
0.118453373,0.07391548,9.848215751,-0.05,0,-0.02,16.28562212,0,0
0.099163166,0.100297627,9.833022005,-0.05,-0.01,-0.02,16.3414855,0,0
0.092306038,0.146635656,9.82397401,-0.05,-0.01,-0.02,16.39751887,0,0
0.106183314,0.160072113,9.83403151,-0.05,-0.01,-0.02,16.45268297,0,0
0.131519241,0.140794543,9.862364227,-0.05,-0.01,-0.01,16.50722146,0,0
0.145034107,0.119860516,9.872055906,-0.05,-0.01,-0.02,16.56446505,0,0
0.130397524,0.106541864,9.857727501,-0.05,-0.01,-0.02,16.61991477,0,0
0.100547518,0.102412604,9.849420643,-0.05,-0.01,-0.02,16.67595077,0,0
0.08785097,0.114881436,9.849112097,-0.06,-0.01,-0.02,16.73240542,0,0
0.101790407,0.132101877,9.847511462,-0.06,-0.01,-0.01,16.7892673,0,0
0.118025699,0.135562482,9.856697617,-0.06,-0.01,-0.01,16.84822774,0,0
0.122823734,0.126768653,9.875656677,-0.05,-0.01,-0.02,16.90049458,0,0
0.125953043,0.110316086,9.879809572,-0.05,-0.01,-0.02,16.95626235,0,0
0.121181699,0.091635136,9.862497901,-0.06,-0.01,-0.02,17.01507545,0,0
0.097713252,0.093465874,9.847578503,-0.05,-0.01,-0.03,17.06762838,0,0
0.08227575,0.120486583,9.853823953,-0.05,-0.01,-0.02,17.12643075,0,0
0.101380651,0.136827529,9.862935831,-0.05,-0.01,-0.01,17.18316245,0,0
0.129340781,0.125261187,9.847042621,-0.05,-0.01,-0.02,17.23280978,0,0
0.128259431,0.114827993,9.822525533,-0.05,-0.01,-0.02,17.28859878,0,0
0.104560824,0.124095371,9.824100546,-0.05,-0.01,-0.02,17.34392881,0,0
0.088351177,0.135083316,9.840251974,-0.05,-0.01,-0.03,17.40189004,0,0
0.088699207,0.13070551,9.839376998,-0.05,-0.01,-0.02,17.45477033,0,0
0.097287137,0.118031639,9.828759405,-0.05,-0.01,-0.02,17.51311874,0,0
0.107888382,0.11206514,9.831167728,-0.05,-0.01,-0.01,17.56910443,0,0
0.11463069,0.117887318,9.837056598,-0.05,-0.01,-0.02,17.62542772,0,0
0.116743043,0.132332613,9.82704579,-0.05,-0.01,-0.02,17.68129849,0,0
0.121887421,0.14379653,9.81612254,-0.05,-0.01,-0.02,17.73434138,0,0
0.12585803,0.137929882,9.823697955,-0.05,-0.01,-0.02,17.78937078,0,0
0.116140479,0.125778329,9.831711167,-0.05,-0.01,-0.02,17.84477139,0,0
0.105282148,0.132082702,9.830091123,-0.05,-0.01,-0.02,17.90054703,0,0
0.118648496,0.145497353,9.840830036,-0.05,-0.01,-0.01,17.95553923,0,0
0.143431367,0.136962048,9.857896835,-0.05,-0.01,-0.02,18.01115727,0,0
0.137818148,0.117077775,9.854101928,-0.05,-0.01,-0.02,18.06666565,0,0
0.102156602,0.119667266,9.841211503,-0.05,-0.01,-0.03,18.12378073,0,0
0.088221031,0.145533321,9.842237118,-0.05,-0.01,-0.03,18.17877913,0,0
0.11593262,0.161132729,9.850960081,-0.05,-0.01,-0.01,18.23385549,0,0
0.142546818,0.148303405,9.85548722,-0.05,-0.01,-0.01,18.28871083,0,0
0.139237379,0.128258661,9.853053605,-0.05,-0.01,-0.02,18.34363008,0,0
0.124441325,0.126033391,9.847332275,-0.06,0,-0.02,18.39991665,0,0
0.110326925,0.137505419,9.847200306,-0.05,-0.01,-0.03,18.45599222,0,0
0.097769487,0.144744505,9.847797227,-0.06,0,-0.02,18.51398921,0,0
0.106780425,0.139769744,9.832506137,-0.05,-0.01,-0.02,18.56662226,0,0
0.135786924,0.128662478,9.810358515,-0.05,-0.02,-0.01,18.62222338,0,0
0.142187961,0.125699566,9.812805079,-0.05,-0.01,-0.02,18.67557907,0,0
0.118541053,0.136501718,9.839137564,-0.05,-0.01,-0.02,18.73316908,0,0
0.108615194,0.147700603,9.850005536,-0.05,-0.01,-0.02,18.79108024,0,0
0.123650727,0.147475648,9.830168355,-0.05,-0.01,-0.02,18.84415889,0,0
0.131742973,0.144422039,9.81086086,-0.05,-0.01,-0.02,18.89729548,0,0
0.124200241,0.149972704,9.816165616,-0.05,-0.01,-0.02,18.95213985,0,0
0.120245694,0.157172921,9.831752658,-0.05,-0.01,-0.02,19.00890303,0,0
0.127583104,0.151570926,9.838695367,-0.05,-0.01,-0.02,19.06382465,0,0
0.134986697,0.136574017,9.839097073,-0.05,-0.01,-0.02,19.11855459,0,0
0.129873563,0.132263627,9.837859438,-0.05,-0.01,-0.02,19.17453694,0,0
0.118944405,0.139082312,9.837187604,-0.05,-0.01,-0.02,19.22857261,0,0
0.121806412,0.132843528,9.848675461,-0.05,-0.01,-0.02,19.28442502,0,0
0.136239406,0.118130992,9.868643579,-0.05,-0.01,-0.02,19.34058619,0,0
0.141437258,0.125650881,9.870911236,-0.05,-0.01,-0.02,19.39458179,0,0
0.136142356,0.142512823,9.860787099,-0.05,-0.01,-0.02,19.45188785,0,0
0.133265842,0.135982848,9.869192494,-0.05,-0.01,-0.02,19.50948501,0,0
0.130872521,0.126742505,9.882458397,-0.05,-0.01,-0.02,19.56273937,0,0
0.126890401,0.143471491,9.867577981,-0.05,-0.01,-0.02,19.61966991,0,0
0.135443402,0.160012591,9.845312701,-0.05,-0.01,-0.02,19.67601132,0,0
0.154702119,0.147168164,9.853882644,-0.05,-0.01,-0.02,19.72859406,0,0
