X Accel,Y Accel,Z Accel,X Rotation,Y Rotation,Z Rotation,time,V,Prev V
0.315055563,-0.784740337,9.765726604,-0.05,0,-0.02,57.07350659,1.071466117,1.142625748
0.239592073,-0.699427725,9.688918489,-0.07,-0.02,-0.03,57.13043141,1.071466117,1.142625748
0.163003874,-0.682157732,9.725815695,-0.06,0,-0.02,57.18644404,1.071466117,1.142625748
0.120598196,-0.739723846,9.834012306,-0.05,-0.01,-0.02,57.24251699,1.071466117,1.142625748
0.142921266,-0.786537815,9.8825269,-0.05,-0.01,-0.02,57.29877353,1.071466117,1.142625748
0.227945322,-0.761230741,9.854181774,-0.05,0,-0.01,57.35506964,1.071466117,1.142625748
0.321325834,-0.708122055,9.805488729,-0.05,0,-0.01,57.40994143,1.071466117,1.142625748
0.346672051,-0.715262599,9.780646009,-0.05,-0.01,-0.02,57.46471167,1.071466117,1.142625748
0.271202321,-0.817740692,9.83702576,-0.07,0,-0.03,57.52110648,1.071466117,1.142625748
0.157443186,-0.944209335,9.939721614,-0.07,-0.01,-0.03,57.57758498,1.071466117,1.142625748
0.110482945,-0.962758205,9.916934526,-0.04,-0.01,-0.02,57.6335845,1.071466117,1.142625748
0.152875112,-0.853741512,9.762495206,-0.06,-0.02,-0.02,57.68939924,1.071466117,1.142625748
0.216909367,-0.773833157,9.719926953,-0.05,0.01,-0.01,57.74548101,1.071466117,1.142625748
0.258276335,-0.8304818,9.847588962,-0.03,0,-0.01,57.80079937,1.071466117,1.142625748
0.272053561,-0.914208319,9.919734933,-0.04,-0.02,-0.02,57.85642576,1.071466117,1.142625748
0.228119364,-0.891870993,9.868601632,-0.07,-0.02,-0.04,57.91260433,1.071466117,1.142625748
0.134796216,-0.811537768,9.825607899,-0.06,0,-0.03,57.96862245,1.071466117,1.142625748
0.104186406,-0.785720957,9.795006299,-0.04,-0.02,-0.01,58.02459574,1.071466117,1.142625748
0.20545757,-0.820628268,9.737887797,-0.05,-0.01,-0.01,58.08089113,1.071466117,1.142625748
0.342898381,-0.863802428,9.748223909,-0.05,0,0,58.13665867,1.071466117,1.142625748
0.382394062,-0.898022905,9.854086971,-0.03,-0.01,0,58.19347095,1.071466117,1.142625748
0.297928435,-0.913515622,9.922194766,-0.06,-0.01,-0.02,58.24939823,1.071466117,1.142625748
0.158344878,-0.882486322,9.867218906,-0.08,-0.01,-0.04,58.30592108,1.071466117,1.142625748
0.055800281,-0.818381936,9.757926078,-0.06,-0.02,-0.03,58.36060119,1.071466117,1.142625748
0.051685792,-0.786279615,9.714916659,-0.05,-0.02,-0.02,58.41674209,1.071466117,1.142625748
0.150005746,-0.811226112,9.765818728,-0.05,0,-0.01,58.47328115,1.002860649,1.071466117
0.296043314,-0.848674777,9.822877102,-0.04,0,0,58.52833343,1.002860649,1.071466117
0.401359015,-0.87465536,9.838417817,-0.04,-0.02,0,58.58357525,1.002860649,1.071466117
0.423387853,-0.916524502,9.853659018,-0.06,0,-0.02,58.63946366,1.002860649,1.071466117
0.386389707,-0.977618774,9.852178209,-0.07,-0.02,-0.02,58.6955626,1.002860649,1.071466117
0.275897815,-1.022331279,9.783565349,-0.1,-0.01,-0.02,58.75321317,1.002860649,1.071466117
0.078557522,-1.034275138,9.712458806,-0.17,-0.01,-0.02,58.808743,1.002860649,1.071466117
-0.049020529,-1.029048055,9.73480813,-0.09,-0.01,-0.01,58.86528373,1.002860649,1.071466117
0.058159752,-1.036081404,9.822832828,-0.02,-0.01,-0.03,58.9223578,1.002860649,1.071466117
0.273583446,-1.07674669,9.874994026,-0.05,-0.01,-0.01,58.97673965,1.002860649,1.071466117
0.354410057,-1.116656458,9.84656944,-0.05,-0.02,0,59.0332222,1.002860649,1.071466117
0.295078844,-1.083843762,9.788621694,-0.05,-0.01,-0.02,59.08892536,1.002860649,1.071466117
0.238532606,-0.985031157,9.776396851,-0.05,-0.01,-0.03,59.14460635,1.002860649,1.071466117
0.221280832,-0.928719456,9.815743257,-0.04,-0.01,-0.03,59.19954348,1.002860649,1.071466117
0.216434956,-0.974531117,9.853047664,-0.04,-0.01,-0.02,59.25607586,1.002860649,1.071466117
0.245894792,-1.020586244,9.854145122,-0.04,-0.01,-0.01,59.31223607,1.002860649,1.071466117
0.298673369,-0.915294562,9.830896041,-0.04,-0.01,-0.02,59.36849833,1.002860649,1.071466117
0.287964325,-0.684724346,9.816055991,-0.04,-0.01,-0.04,59.42458439,1.002860649,1.071466117
0.191644348,-0.557844891,9.829074237,-0.05,-0.01,-0.04,59.4795382,1.002860649,1.071466117
0.120027554,-0.675413005,9.853421136,-0.06,-0.02,-0.03,59.53628898,1.002860649,1.071466117
0.167368243,-0.865633294,9.853753361,-0.05,-0.01,-0.01,59.591115,1.002860649,1.071466117
0.279002283,-0.870562704,9.808847706,-0.05,-0.01,-0.01,59.64823484,1.002860649,1.071466117
0.340865141,-0.722084678,9.740929661,-0.04,0,-0.01,59.70402288,1.002860649,1.071466117
0.336587617,-0.683198069,9.728382792,-0.05,0,-0.01,59.75950289,1.002860649,1.071466117
0.318212601,-0.846663954,9.807093923,-0.05,-0.01,-0.02,59.81562304,1.002860649,1.071466117
0.276916195,-1.026483162,9.875727127,-0.05,-0.02,-0.02,59.87160659,1.002860649,1.071466117
0.169229049,-1.071099149,9.860363037,-0.07,-0.02,-0.03,59.92745352,1.002860649,1.071466117
0.045922995,-1.051281043,9.848449798,-0.07,-0.01,-0.03,59.98363423,1.002860649,1.071466117
0.038370431,-1.07406465,9.853519753,-0.05,-0.01,-0.01,60.04039621,1.002860649,1.071466117
0.193140728,-1.1173827,9.746684318,-0.03,-0.01,0,60.09687877,1.002860649,1.071466117
0.388392758,-1.124334717,9.616834396,-0.06,-0.01,0,60.15346146,1.002860649,1.071466117
0.473482793,-1.106454413,9.723659231,-0.05,0.01,0,60.20702362,1.002860649,1.071466117
0.443991572,-1.105530854,9.966960814,-0.02,0.01,-0.01,60.2624476,1.002860649,1.071466117
0.379414854,-1.152765651,9.982317673,-0.04,-0.02,-0.03,60.31741142,1.002860649,1.071466117
0.275898163,-1.263342195,9.777010908,-0.09,-0.01,-0.04,60.37415576,1.002860649,1.071466117
0.110165998,-1.398938779,9.682083328,-0.07,0.01,-0.03,60.42938018,1.002860649,1.071466117
-0.005429764,-1.463603524,9.774958881,-0.04,-0.02,-0.01,60.48579597,1.002860649,1.071466117
0.053413846,-1.400090238,9.868818412,-0.03,-0.02,-0.01,60.54066014,1.002860649,1.071466117
0.21657202,-1.274471299,9.892017301,-0.04,-0.01,-0.02,60.59706235,1.002860649,1.071466117
0.330553561,-1.207404372,9.876032217,-0.04,-0.01,0,60.65208864,1.002860649,1.071466117
0.364537218,-1.21620269,9.801004222,-0.04,-0.01,-0.01,60.70870399,1.002860649,1.071466117
0.351541532,-1.198757591,9.721380794,-0.06,-0.02,-0.03,60.76518869,1.002860649,1.071466117
0.290493104,-1.103947208,9.767697976,-0.06,0,-0.03,60.82013369,1.002860649,1.071466117
0.224632404,-1.019551236,9.892211943,-0.04,-0.01,-0.03,60.87658191,1.002860649,1.071466117
0.230608673,-1.037553282,9.92254022,-0.03,-0.01,-0.02,60.93242693,1.002860649,1.071466117
0.274319282,-1.129823374,9.864023827,-0.06,-0.01,-0.02,60.98879027,1.002860649,1.071466117
0.259646399,-1.206610953,9.83809288,-0.05,-0.01,-0.01,61.04465461,1.002860649,1.071466117
0.199368017,-1.216540934,9.832895798,-0.03,-0.02,-0.01,61.10081768,1.002860649,1.071466117
0.17104385,-1.162516467,9.783987065,-0.05,-0.02,-0.03,61.15651011,1.002860649,1.071466117
0.184421702,-1.079489402,9.743263464,-0.04,-0.02,-0.03,61.21278143,1.002860649,1.071466117
0.231486062,-1.007656451,9.778254816,-0.03,-0.01,-0.02,61.2684288,1.002860649,1.071466117
0.338833375,-0.969025333,9.853384785,-0.03,0,-0.03,61.32465219,1.002860649,1.071466117
0.458522369,-0.970728043,9.899873747,-0.04,0,-0.01,61.38050508,1.002860649,1.071466117
0.468179767,-0.998795656,9.880712406,-0.04,-0.01,-0.01,61.43622184,1.002860649,1.071466117
0.356948256,-0.998340891,9.804847158,-0.05,-0.01,-0.02,61.4928329,1.002860649,1.071466117
0.242597722,-0.92237041,9.762253278,-0.07,-0.02,-0.04,61.54880786,1.002860649,1.071466117
0.189408589,-0.81091849,9.805327556,-0.06,-0.02,-0.04,61.60667992,0.928710382,1.002860649
0.175755602,-0.757657977,9.801766147,-0.05,-0.02,-0.02,61.66191578,0.928710382,1.002860649
0.195586234,-0.788959815,9.702012999,-0.05,-0.02,-0.01,61.71800232,0.928710382,1.002860649
0.252960935,-0.834421415,9.76450911,-0.06,0,-0.01,61.7739861,0.928710382,1.002860649
0.327580879,-0.842904992,10.05254579,-0.02,0.02,-0.01,61.82979202,0.928710382,1.002860649
0.38944025,-0.859677016,10.14195546,-0.02,-0.03,-0.01,61.88418722,0.928710382,1.002860649
0.366576923,-0.914557921,9.85805526,-0.08,-0.03,-0.03,61.94032645,0.928710382,1.002860649
0.192459976,-0.913620935,9.635205692,-0.1,0,-0.03,61.99577427,0.928710382,1.002860649
-0.019824384,-0.774400729,9.720106095,-0.03,-0.02,-0.03,62.05257416,0.928710382,1.002860649
-0.033284828,-0.605231503,9.821417865,-0.02,-0.02,-0.03,62.10873222,0.928710382,1.002860649
0.205387346,-0.592421768,9.77439824,-0.05,0,-0.01,62.16486573,0.928710382,1.002860649
0.494264453,-0.730212637,9.765581524,-0.03,0,0.02,62.2206769,0.928710382,1.002860649
0.62075405,-0.807681903,9.843927108,-0.03,0,0,62.27538061,0.928710382,1.002860649
0.534203483,-0.697069485,9.84607288,-0.05,-0.01,-0.03,62.33086824,0.928710382,1.002860649
0.325109548,-0.540703072,9.75649816,-0.06,-0.01,-0.05,62.38636756,0.928710382,1.002860649
0.137480647,-0.55823719,9.716683538,-0.06,-0.01,-0.03,62.44183135,0.928710382,1.002860649
0.057672733,-0.741443571,9.780961979,-0.06,-0.02,-0.01,62.4984374,0.928710382,1.002860649
0.065755465,-0.881919162,9.876425185,-0.06,0,-0.02,62.55468655,0.928710382,1.002860649
0.124469164,-0.867745933,9.899210268,-0.05,-0.01,-0.01,62.61026835,0.928710382,1.002860649
0.236214142,-0.784828561,9.818905053,-0.05,-0.01,-0.01,62.66638041,0.928710382,1.002860649
0.36390561,-0.735113108,9.744928085,-0.04,-0.01,-0.01,62.72278285,0.928710382,1.002860649
0.421110407,-0.726370762,9.785774981,-0.04,0,-0.02,62.77844405,0.928710382,1.002860649
0.386837608,-0.73798284,9.848808679,-0.04,-0.01,-0.02,62.83434558,0.928710382,1.002860649
0.313318093,-0.75588561,9.787401728,-0.06,-0.01,-0.02,62.89090919,0.928710382,1.002860649
0.228756602,-0.760805944,9.706437441,-0.07,0,-0.02,62.94675565,0.928710382,1.002860649
0.15063762,-0.757121798,9.813879336,-0.06,0,-0.02,63.00201464,0.928710382,1.002860649
0.143342924,-0.766580166,10.00605269,-0.03,-0.01,-0.02,63.05719566,0.928710382,1.002860649
0.234216957,-0.784537259,9.996378879,-0.05,-0.02,-0.02,63.11393952,0.928710382,1.002860649
0.325139953,-0.795504674,9.808660129,-0.06,-0.02,-0.01,63.16929936,0.928710382,1.002860649
0.307217014,-0.794588729,9.703320812,-0.06,0,-0.01,63.22546697,0.928710382,1.002860649
0.219147918,-0.773546698,9.739480121,-0.05,-0.01,-0.02,63.28166366,0.928710382,1.002860649
0.186649546,-0.740867917,9.809367731,-0.06,-0.02,-0.03,63.33769536,0.928710382,1.002860649
0.244878007,-0.726150446,9.847571432,-0.05,-0.01,-0.02,63.39329672,0.928710382,1.002860649
0.311815479,-0.721683411,9.788896176,-0.04,0,-0.01,63.44891238,0.928710382,1.002860649
0.313485711,-0.68834143,9.700211877,-0.05,-0.01,-0.02,63.50579214,0.928710382,1.002860649
0.279336142,-0.644047242,9.814423964,-0.06,0,-0.02,63.56163287,0.928710382,1.002860649
0.290924606,-0.662541715,10.01301098,-0.03,-0.01,-0.01,63.6169579,0.928710382,1.002860649
0.320930923,-0.748006543,9.873897291,-0.04,-0.04,-0.02,63.66845393,0.928710382,1.002860649
0.232306621,-0.778952066,9.56139161,-0.09,-0.01,-0.03,63.728369,0.928710382,1.002860649
0.054093159,-0.662271988,9.644621637,-0.06,0.01,-0.03,63.78454399,0.928710382,1.002860649
0.048003064,-0.520164433,9.945157067,0.01,0,-0.01,63.83876443,0.928710382,1.002860649
0.288539419,-0.577693811,9.883990916,-0.03,-0.04,-0.01,63.89473057,0.928710382,1.002860649
0.467152365,-0.828230667,9.687929411,-0.11,-0.01,-0.01,63.95092463,0.928710382,1.002860649
0.370310003,-0.993356247,9.828947535,-0.07,0.03,0,64.00693393,0.928710382,1.002860649
0.197055823,-0.89790109,9.983140281,-0.01,-0.03,-0.02,64.06166792,0.928710382,1.002860649
0.168972383,-0.702805932,9.803192805,-0.07,-0.03,-0.06,64.11664772,0.928710382,1.002860649
0.235391639,-0.655875063,9.656924224,-0.08,0.02,-0.02,64.17358041,0.928710382,1.002860649
0.310062241,-0.761662871,9.779881911,-0.01,-0.01,0.03,64.22826076,0.928710382,1.002860649
0.387740979,-0.838720354,9.872424268,-0.03,-0.01,0,64.28391075,0.928710382,1.002860649
0.410056165,-0.810554776,9.823438223,-0.08,0,-0.04,64.33838439,0.928710382,1.002860649
0.330559196,-0.763089789,9.823672388,-0.06,-0.01,-0.02,64.39499545,0.928710382,1.002860649
0.217304636,-0.747723787,9.86316497,-0.04,-0.02,-0.02,64.45067263,0.928710382,1.002860649
0.146884384,-0.722595078,9.811212199,-0.06,-0.01,-0.04,64.50681043,0.928710382,1.002860649
0.143799838,-0.690002933,9.744017581,-0.06,-0.01,-0.02,64.56277013,0.928710382,1.002860649
0.223325667,-0.713437113,9.784261458,-0.04,0,0,64.61865544,0.928710382,1.002860649
0.353682941,-0.78812538,9.86738131,-0.04,0,-0.01,64.67335415,0.928710382,1.002860649
0.427913956,-0.823107351,9.893121307,-0.04,-0.01,-0.02,64.72909379,0.928710382,1.002860649
0.371363285,-0.760878426,9.868689045,-0.07,-0.01,-0.03,64.7856636,0.928710382,1.002860649
0.235576653,-0.653154018,9.8037761,-0.05,0,-0.03,64.84182239,0.928710382,1.002860649
0.1375529,-0.607917799,9.727467138,-0.04,-0.01,-0.02,64.89803958,0.928710382,1.002860649
0.147626307,-0.659764136,9.760278004,-0.05,0,-0.02,64.95359993,0.928710382,1.002860649
0.252625178,-0.716473629,9.90183735,-0.03,0.01,-0.01,65.00954676,0.928710382,1.002860649
0.360773412,-0.693429444,9.961196958,-0.03,-0.02,-0.01,65.065238,0.928710382,1.002860649
0.355461673,-0.649272106,9.87659558,-0.08,-0.01,-0.02,65.11988592,0.928710382,1.002860649
0.236943653,-0.676920549,9.777768458,-0.07,0,-0.01,65.17607141,0.928710382,1.002860649
0.145837393,-0.74197291,9.732468913,-0.05,-0.01,-0.01,65.23287559,0.928710382,1.002860649
0.162409557,-0.767361373,9.739571142,-0.05,-0.02,-0.02,65.28881335,0.928710382,1.002860649
0.226309744,-0.77445113,9.787115861,-0.05,0,-0.01,65.34497666,0.928710382,1.002860649
0.295829882,-0.806706807,9.800709578,-0.03,0,0,65.40035868,0.928710382,1.002860649
0.381131288,-0.824617014,9.800094071,-0.05,-0.01,-0.01,65.45541811,0.928710382,1.002860649
0.437088109,-0.794801636,9.893484117,-0.05,0.01,-0.02,65.51389933,0.837516282,0.928710382
0.409735618,-0.775710353,9.953374079,-0.03,0,-0.02,65.56848025,0.837516282,0.928710382
0.306061336,-0.807229295,9.823137706,-0.08,-0.04,-0.03,65.62532187,0.837516282,0.928710382
0.148142245,-0.824999271,9.71589676,-0.1,0,-0.04,65.68155193,0.837516282,0.928710382
0.009935955,-0.778623816,9.782568196,-0.04,0,-0.02,65.73586798,0.837516282,0.928710382
0.030301787,-0.716954627,9.793210997,-0.02,-0.03,-0.01,65.79008317,0.837516282,0.928710382
0.22250221,-0.692723012,9.707893359,-0.06,0,-0.02,65.84690118,0.837516282,0.928710382
0.420156951,-0.69844989,9.782720978,-0.04,0.02,0,65.90240049,0.837516282,0.928710382
0.49203951,-0.718205363,9.956568173,-0.01,0,0.01,65.956949,0.837516282,0.928710382
0.435350254,-0.747892055,9.946267352,-0.05,-0.02,-0.03,66.0129323,0.837516282,0.928710382
0.286294135,-0.767556664,9.817424458,-0.08,-0.01,-0.04,66.0690105,0.837516282,0.928710382
0.104036121,-0.754078904,9.803770004,-0.06,-0.02,-0.03,66.12442231,0.837516282,0.928710382
-0.009676541,-0.717207913,9.858361998,-0.04,-0.02,-0.03,66.18123698,0.837516282,0.928710382
0.01907957,-0.689836817,9.833996836,-0.05,-0.01,-0.02,66.2364614,0.837516282,0.928710382
0.166065577,-0.682132216,9.778757557,-0.04,0,0,66.29269719,0.837516282,0.928710382
0.339437945,-0.673757595,9.77578545,-0.03,0,0,66.3485713,0.837516282,0.928710382
0.45782039,-0.653929639,9.777456498,-0.04,-0.01,-0.01,66.40368009,0.837516282,0.928710382
0.47733543,-0.638320264,9.763515635,-0.05,-0.01,-0.03,66.4597466,0.837516282,0.928710382
0.387811926,-0.643337009,9.8148923,-0.06,-0.01,-0.03,66.51544046,0.837516282,0.928710382
0.239260383,-0.673629798,9.916708169,-0.06,0,-0.03,66.57199359,0.837516282,0.928710382
0.126525734,-0.738595558,9.936100491,-0.05,-0.01,-0.02,66.6280086,0.837516282,0.928710382
0.095434045,-0.834843745,9.868995729,-0.06,-0.02,-0.02,66.68393207,0.837516282,0.928710382
0.118945408,-0.899872224,9.837451028,-0.06,-0.01,-0.01,66.74003673,0.837516282,0.928710382
0.17587752,-0.865016485,9.850136492,-0.04,-0.01,-0.02,66.79616976,0.837516282,0.928710382
0.264689284,-0.775792391,9.836175314,-0.03,-0.01,-0.02,66.8509202,0.837516282,0.928710382
0.353768388,-0.748996841,9.809250032,-0.04,0,-0.02,66.90741944,0.837516282,0.928710382
0.400487036,-0.80046128,9.80703573,-0.05,-0.01,-0.01,66.96228266,0.837516282,0.928710382
0.386500676,-0.838774289,9.824525777,-0.04,-0.01,-0.01,67.01853704,0.837516282,0.928710382
0.306941351,-0.815627724,9.851147886,-0.05,-0.01,-0.03,67.07485294,0.837516282,0.928710382
0.186465088,-0.76326281,9.854780399,-0.06,-0.01,-0.04,67.13113379,0.837516282,0.928710382
0.09568728,-0.717111818,9.8124262,-0.06,-0.02,-0.03,67.18652534,0.837516282,0.928710382
0.097544746,-0.697113532,9.773428722,-0.05,-0.01,-0.02,67.2428124,0.837516282,0.928710382
0.193322057,-0.718173359,9.775305147,-0.04,-0.01,0,67.29900861,0.837516282,0.928710382
0.326414479,-0.761518342,9.786584811,-0.04,-0.01,0,67.35466123,0.837516282,0.928710382
0.416957218,-0.786009351,9.795792249,-0.05,0,-0.01,67.41063738,0.837516282,0.928710382
0.413747579,-0.776922504,9.81418696,-0.04,0,-0.02,67.4667027,0.837516282,0.928710382
0.331925891,-0.740195341,9.813183765,-0.05,-0.01,-0.03,67.52269602,0.837516282,0.928710382
0.232942831,-0.684719898,9.78765847,-0.06,-0.01,-0.04,67.57916713,0.837516282,0.928710382
0.174810342,-0.643770668,9.792650455,-0.05,-0.01,-0.02,67.6347034,0.837516282,0.928710382
0.181469566,-0.655785663,9.842177681,-0.04,0,-0.01,67.69052315,0.837516282,0.928710382
0.231202913,-0.702058098,9.879576223,-0.05,-0.01,-0.02,67.74719763,0.837516282,0.928710382
0.26706172,-0.716187696,9.864382359,-0.04,-0.02,-0.02,67.80267787,0.837516282,0.928710382
0.253743692,-0.66542487,9.805656295,-0.04,-0.02,-0.03,67.85853028,0.837516282,0.928710382
0.229918573,-0.591579335,9.741445562,-0.05,-0.01,-0.03,67.91464043,0.837516282,0.928710382
0.258262753,-0.573387351,9.729852515,-0.05,-0.01,-0.02,67.97061801,0.837516282,0.928710382
0.328425631,-0.652627,9.797623218,-0.04,0,-0.01,68.02651334,0.837516282,0.928710382
0.370158302,-0.776318044,9.876265517,-0.04,-0.01,-0.01,68.08256602,0.837516282,0.928710382
0.351479134,-0.832112269,9.87061825,-0.05,0,-0.02,68.13783431,0.837516282,0.928710382
0.303610712,-0.78122245,9.802968987,-0.05,-0.01,-0.02,68.19415975,0.837516282,0.928710382
0.264371789,-0.708729473,9.774391528,-0.04,0,-0.02,68.25063586,0.837516282,0.928710382
0.242102189,-0.69313509,9.785079031,-0.06,0,-0.02,68.3067534,0.837516282,0.928710382
0.221250339,-0.708398105,9.771642939,-0.05,-0.01,-0.02,68.36307931,0.837516282,0.928710382
0.191847971,-0.71092065,9.787495142,-0.05,0,-0.02,68.418648,0.837516282,0.928710382
0.184487758,-0.722260861,9.896821988,-0.05,0,-0.02,68.47469163,0.837516282,0.928710382
0.239697869,-0.763180453,9.971051522,-0.03,-0.01,-0.01,68.53064275,0.837516282,0.928710382
0.327710837,-0.790593234,9.872259122,-0.05,-0.01,-0.02,68.58665419,0.837516282,0.928710382
0.36621118,-0.758086071,9.718325082,-0.06,-0.01,-0.02,68.64243698,0.837516282,0.928710382
0.327833947,-0.695242307,9.710157593,-0.05,-0.01,-0.02,68.69867396,0.837516282,0.928710382
0.260462971,-0.680651262,9.825603514,-0.04,0,-0.03,68.75516129,0.837516282,0.928710382
0.211596976,-0.733598201,9.883292165,-0.06,-0.01,-0.03,68.8106904,0.837516282,0.928710382
0.191011413,-0.772643116,9.817823479,-0.07,-0.01,-0.02,68.86620069,0.837516282,0.928710382
0.189237105,-0.720369905,9.747218715,-0.05,-0.01,-0.01,68.92093945,0.837516282,0.928710382
0.203099193,-0.607346862,9.778519852,-0.05,-0.01,-0.02,68.97853994,0.837516282,0.928710382
0.24663533,-0.519573919,9.852674554,-0.05,0,-0.03,69.03377008,0.837516282,0.928710382
0.315434995,-0.492233708,9.861120792,-0.05,-0.01,-0.02,69.09069586,0.837516282,0.928710382
0.352054156,-0.507440105,9.831719011,-0.06,-0.01,-0.02,69.14684582,0.837516282,0.928710382
0.305415853,-0.542372527,9.857848498,-0.06,-0.01,-0.02,69.20310545,0.837516282,0.928710382
0.202980492,-0.573444869,9.914430627,-0.05,-0.02,-0.02,69.25803256,0.837516282,0.928710382
0.117776957,-0.584849674,9.90609191,-0.06,-0.02,-0.03,69.31534576,0.837516282,0.928710382
0.105134018,-0.599186456,9.842679455,-0.06,-0.03,-0.02,69.37027669,0.837516282,0.928710382
0.179876167,-0.641525748,9.813825541,-0.03,-0.02,-0.02,69.42670774,0.837516282,0.928710382
0.305565534,-0.672142607,9.821360883,-0.03,-0.01,-0.01,69.48244095,0.837516282,0.928710382
0.419121404,-0.636647857,9.786357665,-0.05,-0.01,-0.01,69.53908443,0.837516282,0.928710382
0.470623222,-0.578442406,9.729082185,-0.05,-0.01,-0.01,69.59503746,0.837516282,0.928710382
0.417372335,-0.598211861,9.777276924,-0.06,-0.01,-0.02,69.65226412,0.837516282,0.928710382
0.253241853,-0.692373419,9.93102484,-0.06,-0.01,-0.03,69.70651746,0.837516282,0.928710382
0.079269648,-0.74356753,9.99501246,-0.06,-0.01,-0.04,69.76260185,0.837516282,0.928710382
0.034311976,-0.697891746,9.86359292,-0.06,-0.01,-0.03,69.81863952,0.837516282,0.928710382
0.135950697,-0.634851792,9.697843859,-0.05,-0.01,0,69.87464333,0.837516282,0.928710382
0.290814822,-0.618849341,9.672905605,-0.04,0,0,69.93045998,0.837516282,0.928710382
0.418834225,-0.606274681,9.744968316,-0.04,-0.01,-0.01,69.98569489,0.837516282,0.928710382
0.467877429,-0.568561705,9.822545417,-0.05,-0.01,-0.02,70.04169536,0.837516282,0.928710382
0.404660629,-0.578707653,9.91896982,-0.05,0,-0.03,70.09748602,0.837516282,0.928710382
0.286257758,-0.670630222,9.982986403,-0.05,-0.03,-0.03,70.15464807,0.837516282,0.928710382
0.225684119,-0.72964012,9.880493099,-0.03,-0.04,-0.04,70.21201944,0.837516282,0.928710382
0.235393678,-0.651076553,9.67405496,-0.07,-0.03,-0.03,70.26658201,0.837516282,0.928710382
0.229841292,-0.512956548,9.614882805,-0.07,0,-0.02,70.32323623,0.837516282,0.928710382
0.192272662,-0.469222603,9.789113799,-0.05,0,-0.01,70.37960863,0.837516282,0.928710382
0.203367074,-0.543952451,10.01124369,-0.03,0,-0.02,70.43267155,0.837516282,0.928710382
0.292373424,-0.629967953,10.05428158,-0.05,0.01,-0.02,70.48925138,0.837516282,0.928710382
0.374295465,-0.642424001,9.881105236,-0.06,-0.01,0,70.54541683,0.837516282,0.928710382
0.36241839,-0.594203752,9.70337513,-0.06,-0.01,-0.01,70.59884953,0.837516282,0.928710382
0.274147976,-0.543247498,9.729022004,-0.06,0.01,-0.03,70.6533165,0.837516282,0.928710382
0.198187984,-0.535143953,9.844152878,-0.05,-0.01,-0.03,70.70872641,0.837516282,0.928710382
0.186003001,-0.587810165,9.822375478,-0.05,-0.01,-0.02,70.76461434,0.837516282,0.928710382
0.205347866,-0.665477794,9.745416168,-0.07,-0.01,-0.02,70.82053328,0.837516282,0.928710382
0.211886028,-0.687255052,9.804691155,-0.04,0.01,-0.01,70.87653375,0.837516282,0.928710382
0.233536423,-0.634291289,9.89389507,-0.03,-0.01,-0.02,70.93167162,0.837516282,0.928710382
0.321408759,-0.600167429,9.84349161,-0.05,0,-0.01,70.98740602,0.837516282,0.928710382
0.42146435,-0.65203957,9.780521898,-0.05,0,0,71.04340315,0.837516282,0.928710382
0.39748034,-0.720291893,9.84638889,-0.05,0.03,-0.01,71.09955978,0.837516282,0.928710382
0.2265752,-0.713233591,9.895575394,-0.07,0.01,-0.02,71.15479994,0.837516282,0.928710382
0.063116131,-0.648517027,9.819827602,-0.08,-0.02,-0.03,71.20993042,0.837516282,0.928710382
0.057597607,-0.597091038,9.772951487,-0.05,0.01,-0.03,71.26788998,1.166219,0.837516282
0.205740824,-0.58958585,9.83159472,-0.05,0,-0.01,71.32263112,1.166219,0.837516282
0.37128713,-0.626577151,9.866033807,-0.03,-0.02,-0.01,71.37836385,1.166219,0.837516282
0.397443762,-0.694672228,9.841924994,-0.05,-0.01,-0.02,71.43470621,1.166219,0.837516282
0.262131586,-0.741616951,9.848815783,-0.06,0,-0.02,71.4907012,1.166219,0.837516282
0.114400718,-0.709474306,9.868303141,-0.06,-0.01,-0.03,71.54628229,1.166219,0.837516282
0.080340582,-0.62048317,9.824113388,-0.06,-0.01,-0.03,71.60335708,1.166219,0.837516282
0.130803016,-0.568185055,9.771123968,-0.06,-0.01,-0.02,71.65880847,1.166219,0.837516282
0.189970116,-0.584791946,9.808625727,-0.05,0,0,71.71536732,1.166219,0.837516282
0.232424222,-0.584947837,9.880337402,-0.04,0.02,-0.01,71.7707603,1.166219,0.837516282
0.255712043,-0.506483677,9.870751854,-0.04,-0.01,-0.03,71.82644582,1.166219,0.837516282
0.265295864,-0.425362822,9.83831873,-0.05,0.01,-0.03,71.8815124,1.166219,0.837516282
0.275786527,-0.436238016,9.901031593,-0.05,0.01,-0.02,71.9361279,1.166219,0.837516282
0.279218258,-0.506318593,9.98104824,-0.04,0,-0.01,71.99191713,1.166219,0.837516282
0.240350377,-0.559629556,9.932464347,-0.06,-0.01,-0.02,72.04760504,1.166219,0.837516282
0.145014337,-0.610580831,9.794195116,-0.08,0,-0.02,72.10419345,1.166219,0.837516282
0.034832833,-0.680579006,9.72337851,-0.06,-0.01,-0.01,72.15877199,1.166219,0.837516282
-0.018555034,-0.688944522,9.797050278,-0.05,-0.01,-0.03,72.21468949,1.166219,0.837516282
0.031126764,-0.589674951,9.926770727,-0.04,0,-0.04,72.2710948,1.166219,0.837516282
0.165023312,-0.515374494,9.942257028,-0.04,-0.01,-0.01,72.32670498,1.166219,0.837516282
